trajectory,date,new_confirmed,cum_new_confirmed,new_chicken,new_duck,new_broiler_1,new_broiler_2,new_conventional,new_layer,new_organic
284,2026-02-05,1,24,1,0,0,1,0,0,0
284,2026-02-06,1,25,1,0,1,0,0,0,0
284,2026-02-07,2,27,2,0,1,1,0,0,0
284,2026-02-08,1,28,0,1,0,0,1,0,0
284,2026-02-09,1,29,1,0,0,1,0,0,0
284,2026-02-10,3,32,3,0,1,2,0,0,0
285,2026-01-14,0,0,0,0,0,0,0,0,0
285,2026-01-15,0,0,0,0,0,0,0,0,0
285,2026-01-16,0,0,0,0,0,0,0,0,0
285,2026-01-17,0,0,0,0,0,0,0,0,0
285,2026-01-18,0,0,0,0,0,0,0,0,0
285,2026-01-19,0,0,0,0,0,0,0,0,0
285,2026-01-20,0,0,0,0,0,0,0,0,0
285,2026-01-21,0,0,0,0,0,0,0,0,0
285,2026-01-22,0,0,0,0,0,0,0,0,0
285,2026-01-23,0,0,0,0,0,0,0,0,0
285,2026-01-24,0,0,0,0,0,0,0,0,0
285,2026-01-25,2,2,2,0,1,0,0,1,0
285,2026-01-26,0,2,0,0,0,0,0,0,0
285,2026-01-27,2,4,1,1,0,0,1,1,0
285,2026-01-28,1,5,1,0,1,0,0,0,0
285,2026-01-29,3,8,2,1,1,1,1,0,0
285,2026-01-30,4,12,4,0,1,2,0,1,0
285,2026-01-31,3,15,3,0,0,1,0,2,0
285,2026-02-01,1,16,0,1,0,0,0,0,1
285,2026-02-02,1,17,1,0,0,1,0,0,0
285,2026-02-03,2,19,2,0,0,2,0,0,0
285,2026-02-04,1,20,1,0,0,1,0,0,0
285,2026-02-05,3,23,1,2,1,0,2,0,0
285,2026-02-06,2,25,1,1,0,1,0,0,1
285,2026-02-07,1,26,0,1,0,0,1,0,0
285,2026-02-08,3,29,2,1,1,1,1,0,0
285,2026-02-09,1,30,1,0,1,0,0,0,0
285,2026-02-10,1,31,1,0,0,1,0,0,0
286,2026-01-14,0,0,0,0,0,0,0,0,0
286,2026-01-15,0,0,0,0,0,0,0,0,0
286,2026-01-16,0,0,0,0,0,0,0,0,0
286,2026-01-17,0,0,0,0,0,0,0,0,0
286,2026-01-18,0,0,0,0,0,0,0,0,0
286,2026-01-19,0,0,0,0,0,0,0,0,0
286,2026-01-20,0,0,0,0,0,0,0,0,0
286,2026-01-21,0,0,0,0,0,0,0,0,0
286,2026-01-22,0,0,0,0,0,0,0,0,0
286,2026-01-23,0,0,0,0,0,0,0,0,0
286,2026-01-24,0,0,0,0,0,0,0,0,0
286,2026-01-25,1,1,1,0,0,1,0,0,0
286,2026-01-26,5,6,4,1,2,2,0,0,1
286,2026-01-27,3,9,3,0,0,2,0,1,0
286,2026-01-28,4,13,3,1,0,2,1,1,0
286,2026-01-29,5,18,3,2,2,1,2,0,0
286,2026-01-30,9,27,8,1,3,5,1,0,0
286,2026-01-31,7,34,7,0,1,5,0,1,0
286,2026-02-01,3,37,2,1,0,2,1,0,0
286,2026-02-02,4,41,3,1,0,2,1,1,0
286,2026-02-03,3,44,3,0,2,1,0,0,0
286,2026-02-04,2,46,1,1,0,1,1,0,0
286,2026-02-05,2,48,2,0,1,1,0,0,0
286,2026-02-06,4,52,4,0,1,3,0,0,0
286,2026-02-07,3,55,3,0,2,1,0,0,0
286,2026-02-08,3,58,3,0,0,2,0,1,0
286,2026-02-09,7,65,7,0,1,5,0,1,0
286,2026-02-10,5,70,4,1,0,3,1,1,0
287,2026-01-14,0,0,0,0,0,0,0,0,0
287,2026-01-15,0,0,0,0,0,0,0,0,0
287,2026-01-16,0,0,0,0,0,0,0,0,0
287,2026-01-17,0,0,0,0,0,0,0,0,0
287,2026-01-18,0,0,0,0,0,0,0,0,0
287,2026-01-19,0,0,0,0,0,0,0,0,0
287,2026-01-20,0,0,0,0,0,0,0,0,0
287,2026-01-21,0,0,0,0,0,0,0,0,0
287,2026-01-22,0,0,0,0,0,0,0,0,0
287,2026-01-23,0,0,0,0,0,0,0,0,0
287,2026-01-24,0,0,0,0,0,0,0,0,0
287,2026-01-25,5,5,4,1,2,2,0,0,1
287,2026-01-26,7,12,7,0,2,4,0,1,0
287,2026-01-27,5,17,4,1,3,1,1,0,0
287,2026-01-28,3,20,2,1,1,1,0,0,1
287,2026-01-29,12,32,9,3,3,6,2,0,1
287,2026-01-30,5,37,4,1,1,2,1,1,0
287,2026-01-31,6,43,4,2,0,2,2,2,0
287,2026-02-01,7,50,6,1,2,4,1,0,0
287,2026-02-02,5,55,3,2,2,1,2,0,0
287,2026-02-03,3,58,3,0,1,2,0,0,0
287,2026-02-04,6,64,6,0,2,4,0,0,0
287,2026-02-05,5,69,3,2,0,3,2,0,0
287,2026-02-06,3,72,3,0,2,1,0,0,0
287,2026-02-07,6,78,4,2,1,3,2,0,0
287,2026-02-08,5,83,5,0,1,4,0,0,0
287,2026-02-09,7,90,6,1,2,4,1,0,0
287,2026-02-10,5,95,5,0,1,4,0,0,0
288,2026-01-14,0,0,0,0,0,0,0,0,0
288,2026-01-15,0,0,0,0,0,0,0,0,0
288,2026-01-16,0,0,0,0,0,0,0,0,0
288,2026-01-17,0,0,0,0,0,0,0,0,0
288,2026-01-18,0,0,0,0,0,0,0,0,0
288,2026-01-19,0,0,0,0,0,0,0,0,0
288,2026-01-20,0,0,0,0,0,0,0,0,0
288,2026-01-21,0,0,0,0,0,0,0,0,0
288,2026-01-22,0,0,0,0,0,0,0,0,0
288,2026-01-23,0,0,0,0,0,0,0,0,0
288,2026-01-24,0,0,0,0,0,0,0,0,0
288,2026-01-25,0,0,0,0,0,0,0,0,0
288,2026-01-26,7,7,7,0,2,4,0,1,0
288,2026-01-27,1,8,1,0,1,0,0,0,0
288,2026-01-28,3,11,3,0,0,2,0,1,0
288,2026-01-29,4,15,4,0,0,3,0,1,0
288,2026-01-30,1,16,1,0,0,0,0,1,0
288,2026-01-31,4,20,4,0,3,1,0,0,0
288,2026-02-01,3,23,3,0,1,2,0,0,0
288,2026-02-02,2,25,2,0,1,1,0,0,0
288,2026-02-03,3,28,2,1,1,1,1,0,0
288,2026-02-04,1,29,1,0,1,0,0,0,0
288,2026-02-05,2,31,2,0,1,1,0,0,0
288,2026-02-06,0,31,0,0,0,0,0,0,0
288,2026-02-07,1,32,1,0,0,1,0,0,0
288,2026-02-08,1,33,1,0,0,1,0,0,0
288,2026-02-09,3,36,2,1,0,2,1,0,0
288,2026-02-10,0,36,0,0,0,0,0,0,0
289,2026-01-14,0,0,0,0,0,0,0,0,0
289,2026-01-15,0,0,0,0,0,0,0,0,0
289,2026-01-16,0,0,0,0,0,0,0,0,0
289,2026-01-17,0,0,0,0,0,0,0,0,0
289,2026-01-18,0,0,0,0,0,0,0,0,0
289,2026-01-19,0,0,0,0,0,0,0,0,0
289,2026-01-20,0,0,0,0,0,0,0,0,0
289,2026-01-21,0,0,0,0,0,0,0,0,0
289,2026-01-22,0,0,0,0,0,0,0,0,0
289,2026-01-23,0,0,0,0,0,0,0,0,0
289,2026-01-24,0,0,0,0,0,0,0,0,0
289,2026-01-25,1,1,1,0,0,1,0,0,0
289,2026-01-26,1,2,1,0,0,1,0,0,0
289,2026-01-27,4,6,2,2,2,0,2,0,0
289,2026-01-28,1,7,1,0,1,0,0,0,0
289,2026-01-29,0,7,0,0,0,0,0,0,0
289,2026-01-30,0,7,0,0,0,0,0,0,0
289,2026-01-31,2,9,1,1,0,1,1,0,0
289,2026-02-01,1,10,1,0,0,1,0,0,0
289,2026-02-02,1,11,1,0,0,1,0,0,0
289,2026-02-03,1,12,0,1,0,0,1,0,0
289,2026-02-04,1,13,1,0,1,0,0,0,0
289,2026-02-05,1,14,1,0,0,1,0,0,0
289,2026-02-06,1,15,1,0,0,1,0,0,0
289,2026-02-07,2,17,1,1,0,1,1,0,0
289,2026-02-08,0,17,0,0,0,0,0,0,0
289,2026-02-09,1,18,1,0,0,1,0,0,0
289,2026-02-10,1,19,1,0,0,1,0,0,0
290,2026-01-14,0,0,0,0,0,0,0,0,0
290,2026-01-15,0,0,0,0,0,0,0,0,0
290,2026-01-16,0,0,0,0,0,0,0,0,0
290,2026-01-17,0,0,0,0,0,0,0,0,0
290,2026-01-18,0,0,0,0,0,0,0,0,0
290,2026-01-19,0,0,0,0,0,0,0,0,0
290,2026-01-20,0,0,0,0,0,0,0,0,0
290,2026-01-21,0,0,0,0,0,0,0,0,0
290,2026-01-22,0,0,0,0,0,0,0,0,0
290,2026-01-23,0,0,0,0,0,0,0,0,0
290,2026-01-24,0,0,0,0,0,0,0,0,0
290,2026-01-25,4,4,4,0,0,4,0,0,0
290,2026-01-26,8,12,4,4,2,2,3,0,1
290,2026-01-27,2,14,2,0,1,1,0,0,0
290,2026-01-28,3,17,1,2,1,0,1,0,1
290,2026-01-29,4,21,3,1,2,1,1,0,0
290,2026-01-30,6,27,4,2,1,3,2,0,0
290,2026-01-31,1,28,1,0,0,1,0,0,0
290,2026-02-01,1,29,1,0,0,1,0,0,0
290,2026-02-02,2,31,2,0,0,0,0,2,0
290,2026-02-03,3,34,2,1,1,1,1,0,0
290,2026-02-04,1,35,0,1,0,0,1,0,0
290,2026-02-05,0,35,0,0,0,0,0,0,0
290,2026-02-06,2,37,2,0,1,1,0,0,0
290,2026-02-07,2,39,2,0,1,1,0,0,0
290,2026-02-08,5,44,2,3,0,1,3,1,0
290,2026-02-09,3,47,2,1,0,2,1,0,0
290,2026-02-10,1,48,1,0,1,0,0,0,0
291,2026-01-14,0,0,0,0,0,0,0,0,0
291,2026-01-15,0,0,0,0,0,0,0,0,0
291,2026-01-16,0,0,0,0,0,0,0,0,0
291,2026-01-17,0,0,0,0,0,0,0,0,0
291,2026-01-18,0,0,0,0,0,0,0,0,0
291,2026-01-19,0,0,0,0,0,0,0,0,0
291,2026-01-20,0,0,0,0,0,0,0,0,0
291,2026-01-21,0,0,0,0,0,0,0,0,0
291,2026-01-22,0,0,0,0,0,0,0,0,0
291,2026-01-23,0,0,0,0,0,0,0,0,0
291,2026-01-24,0,0,0,0,0,0,0,0,0
291,2026-01-25,2,2,1,1,1,0,1,0,0
291,2026-01-26,3,5,2,1,1,1,1,0,0
291,2026-01-27,3,8,2,1,2,0,0,0,1
291,2026-01-28,1,9,1,0,0,1,0,0,0
291,2026-01-29,5,14,2,3,0,2,2,0,1
291,2026-01-30,3,17,0,3,0,0,0,0,3
291,2026-01-31,5,22,4,1,2,1,1,1,0
291,2026-02-01,6,28,5,1,2,3,1,0,0
291,2026-02-02,2,30,1,1,0,0,0,1,1
291,2026-02-03,1,31,1,0,0,1,0,0,0
291,2026-02-04,0,31,0,0,0,0,0,0,0
291,2026-02-05,2,33,2,0,0,1,0,1,0
291,2026-02-06,2,35,2,0,0,2,0,0,0
291,2026-02-07,1,36,0,1,0,0,1,0,0
291,2026-02-08,0,36,0,0,0,0,0,0,0
291,2026-02-09,1,37,0,1,0,0,0,0,1
291,2026-02-10,3,40,3,0,0,3,0,0,0
292,2026-01-14,0,0,0,0,0,0,0,0,0
292,2026-01-15,0,0,0,0,0,0,0,0,0
292,2026-01-16,0,0,0,0,0,0,0,0,0
292,2026-01-17,0,0,0,0,0,0,0,0,0
292,2026-01-18,0,0,0,0,0,0,0,0,0
292,2026-01-19,0,0,0,0,0,0,0,0,0
292,2026-01-20,0,0,0,0,0,0,0,0,0
292,2026-01-21,0,0,0,0,0,0,0,0,0
292,2026-01-22,0,0,0,0,0,0,0,0,0
292,2026-01-23,0,0,0,0,0,0,0,0,0
292,2026-01-24,0,0,0,0,0,0,0,0,0
292,2026-01-25,2,2,2,0,1,1,0,0,0
292,2026-01-26,1,3,1,0,0,1,0,0,0
292,2026-01-27,2,5,2,0,1,1,0,0,0
292,2026-01-28,4,9,4,0,2,2,0,0,0
292,2026-01-29,4,13,2,2,0,2,1,0,1
292,2026-01-30,3,16,1,2,0,1,1,0,1
292,2026-01-31,2,18,0,2,0,0,2,0,0
292,2026-02-01,1,19,1,0,0,1,0,0,0
292,2026-02-02,5,24,5,0,0,3,0,2,0
292,2026-02-03,6,30,2,4,1,1,3,0,1
292,2026-02-04,1,31,1,0,0,1,0,0,0
292,2026-02-05,2,33,2,0,1,1,0,0,0
292,2026-02-06,3,36,3,0,2,0,0,1,0
292,2026-02-07,3,39,2,1,1,1,1,0,0
292,2026-02-08,3,42,3,0,2,1,0,0,0
292,2026-02-09,2,44,2,0,1,0,0,1,0
292,2026-02-10,0,44,0,0,0,0,0,0,0
293,2026-01-14,0,0,0,0,0,0,0,0,0
293,2026-01-15,0,0,0,0,0,0,0,0,0
293,2026-01-16,0,0,0,0,0,0,0,0,0
293,2026-01-17,0,0,0,0,0,0,0,0,0
293,2026-01-18,0,0,0,0,0,0,0,0,0
293,2026-01-19,0,0,0,0,0,0,0,0,0
293,2026-01-20,0,0,0,0,0,0,0,0,0
293,2026-01-21,0,0,0,0,0,0,0,0,0
293,2026-01-22,0,0,0,0,0,0,0,0,0
293,2026-01-23,0,0,0,0,0,0,0,0,0
293,2026-01-24,0,0,0,0,0,0,0,0,0
293,2026-01-25,1,1,1,0,0,1,0,0,0
293,2026-01-26,2,3,2,0,0,1,0,1,0
293,2026-01-27,4,7,2,2,0,2,2,0,0
293,2026-01-28,2,9,2,0,1,1,0,0,0
293,2026-01-29,3,12,3,0,0,2,0,1,0
293,2026-01-30,2,14,2,0,0,2,0,0,0
293,2026-01-31,2,16,2,0,1,1,0,0,0
293,2026-02-01,0,16,0,0,0,0,0,0,0
293,2026-02-02,1,17,1,0,1,0,0,0,0
293,2026-02-03,6,23,5,1,2,3,1,0,0
293,2026-02-04,1,24,1,0,0,1,0,0,0
293,2026-02-05,2,26,1,1,0,1,0,0,1
293,2026-02-06,3,29,3,0,1,2,0,0,0
293,2026-02-07,0,29,0,0,0,0,0,0,0
293,2026-02-08,0,29,0,0,0,0,0,0,0
293,2026-02-09,2,31,2,0,1,1,0,0,0
293,2026-02-10,2,33,2,0,0,2,0,0,0
294,2026-01-14,0,0,0,0,0,0,0,0,0
294,2026-01-15,0,0,0,0,0,0,0,0,0
294,2026-01-16,0,0,0,0,0,0,0,0,0
294,2026-01-17,0,0,0,0,0,0,0,0,0
294,2026-01-18,0,0,0,0,0,0,0,0,0
294,2026-01-19,0,0,0,0,0,0,0,0,0
294,2026-01-20,0,0,0,0,0,0,0,0,0
294,2026-01-21,0,0,0,0,0,0,0,0,0
294,2026-01-22,0,0,0,0,0,0,0,0,0
294,2026-01-23,0,0,0,0,0,0,0,0,0
294,2026-01-24,0,0,0,0,0,0,0,0,0
294,2026-01-25,2,2,2,0,2,0,0,0,0
294,2026-01-26,3,5,3,0,1,2,0,0,0
294,2026-01-27,0,5,0,0,0,0,0,0,0
294,2026-01-28,1,6,1,0,0,1,0,0,0
294,2026-01-29,0,6,0,0,0,0,0,0,0
294,2026-01-30,1,7,1,0,0,1,0,0,0
294,2026-01-31,3,10,3,0,1,2,0,0,0
294,2026-02-01,2,12,0,2,0,0,2,0,0
294,2026-02-02,0,12,0,0,0,0,0,0,0
294,2026-02-03,3,15,3,0,1,1,0,1,0
294,2026-02-04,3,18,3,0,1,2,0,0,0
294,2026-02-05,1,19,1,0,0,1,0,0,0
294,2026-02-06,2,21,2,0,1,1,0,0,0
294,2026-02-07,2,23,1,1,0,1,1,0,0
294,2026-02-08,1,24,1,0,0,1,0,0,0
294,2026-02-09,2,26,2,0,0,2,0,0,0
294,2026-02-10,1,27,1,0,0,1,0,0,0
295,2026-01-14,0,0,0,0,0,0,0,0,0
295,2026-01-15,0,0,0,0,0,0,0,0,0
295,2026-01-16,0,0,0,0,0,0,0,0,0
295,2026-01-17,0,0,0,0,0,0,0,0,0
295,2026-01-18,0,0,0,0,0,0,0,0,0
295,2026-01-19,0,0,0,0,0,0,0,0,0
295,2026-01-20,0,0,0,0,0,0,0,0,0
295,2026-01-21,0,0,0,0,0,0,0,0,0
295,2026-01-22,0,0,0,0,0,0,0,0,0
295,2026-01-23,0,0,0,0,0,0,0,0,0
295,2026-01-24,0,0,0,0,0,0,0,0,0
295,2026-01-25,6,6,5,1,2,2,1,1,0
295,2026-01-26,3,9,2,1,1,1,1,0,0
295,2026-01-27,2,11,2,0,1,1,0,0,0
295,2026-01-28,3,14,3,0,0,3,0,0,0
295,2026-01-29,2,16,2,0,0,0,0,2,0
295,2026-01-30,1,17,0,1,0,0,1,0,0
295,2026-01-31,3,20,2,1,1,1,1,0,0
295,2026-02-01,2,22,1,1,0,1,1,0,0
295,2026-02-02,6,28,5,1,1,3,1,1,0
295,2026-02-03,2,30,2,0,1,1,0,0,0
295,2026-02-04,1,31,1,0,0,1,0,0,0
295,2026-02-05,3,34,3,0,1,2,0,0,0
295,2026-02-06,2,36,1,1,0,1,0,0,1
295,2026-02-07,3,39,2,1,1,1,1,0,0
295,2026-02-08,0,39,0,0,0,0,0,0,0
295,2026-02-09,2,41,1,1,0,1,1,0,0
295,2026-02-10,2,43,2,0,1,1,0,0,0
296,2026-01-14,0,0,0,0,0,0,0,0,0
296,2026-01-15,0,0,0,0,0,0,0,0,0
296,2026-01-16,0,0,0,0,0,0,0,0,0
296,2026-01-17,0,0,0,0,0,0,0,0,0
296,2026-01-18,0,0,0,0,0,0,0,0,0
296,2026-01-19,0,0,0,0,0,0,0,0,0
296,2026-01-20,0,0,0,0,0,0,0,0,0
296,2026-01-21,0,0,0,0,0,0,0,0,0
296,2026-01-22,0,0,0,0,0,0,0,0,0
296,2026-01-23,0,0,0,0,0,0,0,0,0
296,2026-01-24,0,0,0,0,0,0,0,0,0
296,2026-01-25,2,2,2,0,1,1,0,0,0
296,2026-01-26,3,5,2,1,1,1,1,0,0
296,2026-01-27,2,7,1,1,0,1,1,0,0
296,2026-01-28,2,9,2,0,0,2,0,0,0
296,2026-01-29,0,9,0,0,0,0,0,0,0
296,2026-01-30,2,11,2,0,0,2,0,0,0
296,2026-01-31,3,14,3,0,0,3,0,0,0
296,2026-02-01,3,17,2,1,0,2,0,0,1
296,2026-02-02,5,22,4,1,3,0,1,1,0
296,2026-02-03,1,23,1,0,0,1,0,0,0
296,2026-02-04,0,23,0,0,0,0,0,0,0
296,2026-02-05,1,24,0,1,0,0,1,0,0
296,2026-02-06,4,28,3,1,1,2,0,0,1
296,2026-02-07,3,31,2,1,0,2,1,0,0
296,2026-02-08,2,33,2,0,0,2,0,0,0
296,2026-02-09,0,33,0,0,0,0,0,0,0
296,2026-02-10,5,38,5,0,0,4,0,1,0
297,2026-01-14,0,0,0,0,0,0,0,0,0
297,2026-01-15,0,0,0,0,0,0,0,0,0
297,2026-01-16,0,0,0,0,0,0,0,0,0
297,2026-01-17,0,0,0,0,0,0,0,0,0
297,2026-01-18,0,0,0,0,0,0,0,0,0
297,2026-01-19,0,0,0,0,0,0,0,0,0
297,2026-01-20,0,0,0,0,0,0,0,0,0
297,2026-01-21,0,0,0,0,0,0,0,0,0
297,2026-01-22,0,0,0,0,0,0,0,0,0
297,2026-01-23,0,0,0,0,0,0,0,0,0
297,2026-01-24,0,0,0,0,0,0,0,0,0
297,2026-01-25,2,2,1,1,0,0,0,1,1
297,2026-01-26,1,3,0,1,0,0,0,0,1
297,2026-01-27,4,7,4,0,1,2,0,1,0
297,2026-01-28,0,7,0,0,0,0,0,0,0
297,2026-01-29,1,8,1,0,1,0,0,0,0
297,2026-01-30,1,9,0,1,0,0,1,0,0
297,2026-01-31,4,13,1,3,0,1,3,0,0
297,2026-02-01,1,14,1,0,0,1,0,0,0
297,2026-02-02,3,17,3,0,1,2,0,0,0
297,2026-02-03,2,19,2,0,1,1,0,0,0
297,2026-02-04,3,22,2,1,1,1,1,0,0
297,2026-02-05,2,24,2,0,1,1,0,0,0
297,2026-02-06,2,26,1,1,0,1,1,0,0
297,2026-02-07,0,26,0,0,0,0,0,0,0
297,2026-02-08,2,28,2,0,1,1,0,0,0
297,2026-02-09,1,29,0,1,0,0,1,0,0
297,2026-02-10,2,31,2,0,0,2,0,0,0
298,2026-01-14,0,0,0,0,0,0,0,0,0
298,2026-01-15,0,0,0,0,0,0,0,0,0
298,2026-01-16,0,0,0,0,0,0,0,0,0
298,2026-01-17,0,0,0,0,0,0,0,0,0
298,2026-01-18,0,0,0,0,0,0,0,0,0
298,2026-01-19,0,0,0,0,0,0,0,0,0
298,2026-01-20,0,0,0,0,0,0,0,0,0
298,2026-01-21,0,0,0,0,0,0,0,0,0
298,2026-01-22,0,0,0,0,0,0,0,0,0
298,2026-01-23,0,0,0,0,0,0,0,0,0
298,2026-01-24,0,0,0,0,0,0,0,0,0
298,2026-01-25,2,2,1,1,0,1,1,0,0
298,2026-01-26,4,6,3,1,1,1,1,1,0
298,2026-01-27,2,8,2,0,0,2,0,0,0
298,2026-01-28,2,10,2,0,1,1,0,0,0
298,2026-01-29,2,12,1,1,0,1,1,0,0
298,2026-01-30,4,16,2,2,1,1,1,0,1
298,2026-01-31,1,17,0,1,0,0,1,0,0
298,2026-02-01,2,19,1,1,0,1,1,0,0
298,2026-02-02,4,23,1,3,0,1,2,0,1
298,2026-02-03,2,25,1,1,0,1,1,0,0
298,2026-02-04,1,26,0,1,0,0,0,0,1
298,2026-02-05,4,30,3,1,0,3,1,0,0
298,2026-02-06,4,34,3,1,1,2,0,0,1
298,2026-02-07,6,40,5,1,1,3,1,1,0
298,2026-02-08,3,43,3,0,1,2,0,0,0
298,2026-02-09,3,46,3,0,2,1,0,0,0
298,2026-02-10,3,49,2,1,1,0,1,1,0
299,2026-01-14,0,0,0,0,0,0,0,0,0
299,2026-01-15,0,0,0,0,0,0,0,0,0
299,2026-01-16,0,0,0,0,0,0,0,0,0
299,2026-01-17,0,0,0,0,0,0,0,0,0
299,2026-01-18,0,0,0,0,0,0,0,0,0
299,2026-01-19,0,0,0,0,0,0,0,0,0
299,2026-01-20,0,0,0,0,0,0,0,0,0
299,2026-01-21,0,0,0,0,0,0,0,0,0
299,2026-01-22,0,0,0,0,0,0,0,0,0
299,2026-01-23,0,0,0,0,0,0,0,0,0
299,2026-01-24,0,0,0,0,0,0,0,0,0
299,2026-01-25,5,5,4,1,1,3,0,0,1
299,2026-01-26,6,11,6,0,0,5,0,1,0
299,2026-01-27,5,16,4,1,0,4,0,0,1
299,2026-01-28,3,19,1,2,0,1,2,0,0
299,2026-01-29,3,22,3,0,2,1,0,0,0
299,2026-01-30,2,24,2,0,0,2,0,0,0
299,2026-01-31,3,27,3,0,1,2,0,0,0
299,2026-02-01,2,29,2,0,0,2,0,0,0
299,2026-02-02,0,29,0,0,0,0,0,0,0
299,2026-02-03,4,33,4,0,2,2,0,0,0
299,2026-02-04,2,35,2,0,0,2,0,0,0
299,2026-02-05,6,41,5,1,1,3,1,1,0
299,2026-02-06,2,43,2,0,0,2,0,0,0
299,2026-02-07,4,47,3,1,1,2,1,0,0
299,2026-02-08,3,50,3,0,0,2,0,1,0
299,2026-02-09,5,55,4,1,2,2,0,0,1
299,2026-02-10,1,56,1,0,0,1,0,0,0
300,2026-01-14,0,0,0,0,0,0,0,0,0
300,2026-01-15,0,0,0,0,0,0,0,0,0
300,2026-01-16,0,0,0,0,0,0,0,0,0
300,2026-01-17,0,0,0,0,0,0,0,0,0
300,2026-01-18,0,0,0,0,0,0,0,0,0
300,2026-01-19,0,0,0,0,0,0,0,0,0
300,2026-01-20,0,0,0,0,0,0,0,0,0
300,2026-01-21,0,0,0,0,0,0,0,0,0
300,2026-01-22,0,0,0,0,0,0,0,0,0
300,2026-01-23,0,0,0,0,0,0,0,0,0
300,2026-01-24,0,0,0,0,0,0,0,0,0
300,2026-01-25,1,1,1,0,0,0,0,1,0
300,2026-01-26,2,3,2,0,0,2,0,0,0
300,2026-01-27,1,4,1,0,0,1,0,0,0
300,2026-01-28,1,5,1,0,0,1,0,0,0
300,2026-01-29,2,7,1,1,0,1,0,0,1
300,2026-01-30,4,11,3,1,2,1,1,0,0
300,2026-01-31,0,11,0,0,0,0,0,0,0
300,2026-02-01,5,16,4,1,2,2,1,0,0
300,2026-02-02,1,17,1,0,0,1,0,0,0
300,2026-02-03,2,19,2,0,0,2,0,0,0
300,2026-02-04,1,20,0,1,0,0,1,0,0
300,2026-02-05,1,21,1,0,0,1,0,0,0
300,2026-02-06,0,21,0,0,0,0,0,0,0
300,2026-02-07,3,24,3,0,0,3,0,0,0
300,2026-02-08,0,24,0,0,0,0,0,0,0
300,2026-02-09,2,26,1,1,0,1,1,0,0
300,2026-02-10,0,26,0,0,0,0,0,0,0
301,2026-01-14,0,0,0,0,0,0,0,0,0
301,2026-01-15,0,0,0,0,0,0,0,0,0
301,2026-01-16,0,0,0,0,0,0,0,0,0
301,2026-01-17,0,0,0,0,0,0,0,0,0
301,2026-01-18,0,0,0,0,0,0,0,0,0
301,2026-01-19,0,0,0,0,0,0,0,0,0
301,2026-01-20,0,0,0,0,0,0,0,0,0
301,2026-01-21,0,0,0,0,0,0,0,0,0
301,2026-01-22,0,0,0,0,0,0,0,0,0
301,2026-01-23,0,0,0,0,0,0,0,0,0
301,2026-01-24,0,0,0,0,0,0,0,0,0
301,2026-01-25,6,6,6,0,0,6,0,0,0
301,2026-01-26,2,8,2,0,0,2,0,0,0
301,2026-01-27,4,12,4,0,2,2,0,0,0
301,2026-01-28,4,16,4,0,2,2,0,0,0
301,2026-01-29,4,20,2,2,1,1,1,0,1
301,2026-01-30,4,24,4,0,0,4,0,0,0
301,2026-01-31,2,26,1,1,0,1,1,0,0
301,2026-02-01,4,30,4,0,0,4,0,0,0
301,2026-02-02,0,30,0,0,0,0,0,0,0
301,2026-02-03,4,34,4,0,1,3,0,0,0
301,2026-02-04,2,36,2,0,2,0,0,0,0
301,2026-02-05,1,37,1,0,1,0,0,0,0
301,2026-02-06,0,37,0,0,0,0,0,0,0
301,2026-02-07,1,38,0,1,0,0,0,0,1
301,2026-02-08,3,41,3,0,2,1,0,0,0
301,2026-02-09,0,41,0,0,0,0,0,0,0
301,2026-02-10,0,41,0,0,0,0,0,0,0
302,2026-01-14,0,0,0,0,0,0,0,0,0
302,2026-01-15,0,0,0,0,0,0,0,0,0
302,2026-01-16,0,0,0,0,0,0,0,0,0
302,2026-01-17,0,0,0,0,0,0,0,0,0
302,2026-01-18,0,0,0,0,0,0,0,0,0
302,2026-01-19,0,0,0,0,0,0,0,0,0
302,2026-01-20,0,0,0,0,0,0,0,0,0
302,2026-01-21,0,0,0,0,0,0,0,0,0
302,2026-01-22,0,0,0,0,0,0,0,0,0
302,2026-01-23,0,0,0,0,0,0,0,0,0
302,2026-01-24,0,0,0,0,0,0,0,0,0
302,2026-01-25,0,0,0,0,0,0,0,0,0
302,2026-01-26,2,2,1,1,0,1,1,0,0
302,2026-01-27,6,8,4,2,2,2,2,0,0
302,2026-01-28,4,12,4,0,0,4,0,0,0
302,2026-01-29,0,12,0,0,0,0,0,0,0
302,2026-01-30,3,15,3,0,2,1,0,0,0
302,2026-01-31,3,18,3,0,2,1,0,0,0
302,2026-02-01,1,19,1,0,1,0,0,0,0
302,2026-02-02,0,19,0,0,0,0,0,0,0
302,2026-02-03,2,21,2,0,0,2,0,0,0
302,2026-02-04,1,22,1,0,1,0,0,0,0
302,2026-02-05,2,24,2,0,0,0,0,2,0
302,2026-02-06,1,25,1,0,0,1,0,0,0
302,2026-02-07,1,26,1,0,0,1,0,0,0
302,2026-02-08,1,27,0,1,0,0,1,0,0
302,2026-02-09,0,27,0,0,0,0,0,0,0
302,2026-02-10,0,27,0,0,0,0,0,0,0
303,2026-01-14,0,0,0,0,0,0,0,0,0
303,2026-01-15,0,0,0,0,0,0,0,0,0
303,2026-01-16,0,0,0,0,0,0,0,0,0
303,2026-01-17,0,0,0,0,0,0,0,0,0
303,2026-01-18,0,0,0,0,0,0,0,0,0
303,2026-01-19,0,0,0,0,0,0,0,0,0
