trajectory,date,new_confirmed,cum_new_confirmed,new_chicken,new_duck,new_broiler_1,new_broiler_2,new_conventional,new_layer,new_organic
256,2026-01-25,6,6,5,1,0,5,1,0,0
256,2026-01-26,5,11,4,1,0,4,1,0,0
256,2026-01-27,5,16,5,0,4,1,0,0,0
256,2026-01-28,6,22,6,0,1,5,0,0,0
256,2026-01-29,6,28,5,1,0,5,1,0,0
256,2026-01-30,6,34,6,0,3,3,0,0,0
256,2026-01-31,4,38,4,0,1,3,0,0,0
256,2026-02-01,6,44,5,1,2,2,1,1,0
256,2026-02-02,7,51,5,2,3,2,2,0,0
256,2026-02-03,8,59,8,0,1,7,0,0,0
256,2026-02-04,9,68,8,1,1,7,1,0,0
256,2026-02-05,4,72,3,1,1,1,1,1,0
256,2026-02-06,3,75,3,0,0,3,0,0,0
256,2026-02-07,6,81,5,1,0,4,1,1,0
256,2026-02-08,2,83,2,0,2,0,0,0,0
256,2026-02-09,6,89,6,0,2,4,0,0,0
256,2026-02-10,9,98,8,1,0,8,1,0,0
257,2026-01-14,0,0,0,0,0,0,0,0,0
257,2026-01-15,0,0,0,0,0,0,0,0,0
257,2026-01-16,0,0,0,0,0,0,0,0,0
257,2026-01-17,0,0,0,0,0,0,0,0,0
257,2026-01-18,0,0,0,0,0,0,0,0,0
257,2026-01-19,0,0,0,0,0,0,0,0,0
257,2026-01-20,0,0,0,0,0,0,0,0,0
257,2026-01-21,0,0,0,0,0,0,0,0,0
257,2026-01-22,0,0,0,0,0,0,0,0,0
257,2026-01-23,0,0,0,0,0,0,0,0,0
257,2026-01-24,0,0,0,0,0,0,0,0,0
257,2026-01-25,2,2,1,1,0,1,0,0,1
257,2026-01-26,3,5,1,2,0,1,2,0,0
257,2026-01-27,2,7,2,0,1,1,0,0,0
257,2026-01-28,2,9,1,1,0,1,1,0,0
257,2026-01-29,4,13,2,2,0,2,2,0,0
257,2026-01-30,3,16,2,1,0,2,0,0,1
257,2026-01-31,1,17,1,0,1,0,0,0,0
257,2026-02-01,2,19,1,1,1,0,1,0,0
257,2026-02-02,2,21,2,0,1,1,0,0,0
257,2026-02-03,1,22,1,0,0,1,0,0,0
257,2026-02-04,1,23,1,0,1,0,0,0,0
257,2026-02-05,3,26,3,0,0,2,0,1,0
257,2026-02-06,3,29,3,0,0,3,0,0,0
257,2026-02-07,3,32,2,1,2,0,1,0,0
257,2026-02-08,4,36,3,1,2,1,1,0,0
257,2026-02-09,2,38,1,1,0,1,1,0,0
257,2026-02-10,4,42,3,1,3,0,1,0,0
258,2026-01-14,0,0,0,0,0,0,0,0,0
258,2026-01-15,0,0,0,0,0,0,0,0,0
258,2026-01-16,0,0,0,0,0,0,0,0,0
258,2026-01-17,0,0,0,0,0,0,0,0,0
258,2026-01-18,0,0,0,0,0,0,0,0,0
258,2026-01-19,0,0,0,0,0,0,0,0,0
258,2026-01-20,0,0,0,0,0,0,0,0,0
258,2026-01-21,0,0,0,0,0,0,0,0,0
258,2026-01-22,0,0,0,0,0,0,0,0,0
258,2026-01-23,0,0,0,0,0,0,0,0,0
258,2026-01-24,0,0,0,0,0,0,0,0,0
258,2026-01-25,1,1,0,1,0,0,1,0,0
258,2026-01-26,2,3,2,0,1,0,0,1,0
258,2026-01-27,6,9,5,1,1,4,1,0,0
258,2026-01-28,10,19,8,2,2,6,2,0,0
258,2026-01-29,3,22,3,0,0,1,0,2,0
258,2026-01-30,3,25,3,0,1,2,0,0,0
258,2026-01-31,2,27,2,0,0,2,0,0,0
258,2026-02-01,5,32,4,1,1,3,1,0,0
258,2026-02-02,3,35,1,2,0,1,2,0,0
258,2026-02-03,1,36,1,0,0,1,0,0,0
258,2026-02-04,5,41,4,1,1,3,1,0,0
258,2026-02-05,1,42,0,1,0,0,1,0,0
258,2026-02-06,4,46,2,2,2,0,2,0,0
258,2026-02-07,3,49,3,0,2,1,0,0,0
258,2026-02-08,3,52,1,2,0,0,1,1,1
258,2026-02-09,1,53,1,0,1,0,0,0,0
258,2026-02-10,2,55,2,0,0,2,0,0,0
259,2026-01-14,0,0,0,0,0,0,0,0,0
259,2026-01-15,0,0,0,0,0,0,0,0,0
259,2026-01-16,0,0,0,0,0,0,0,0,0
259,2026-01-17,0,0,0,0,0,0,0,0,0
259,2026-01-18,0,0,0,0,0,0,0,0,0
259,2026-01-19,0,0,0,0,0,0,0,0,0
259,2026-01-20,0,0,0,0,0,0,0,0,0
259,2026-01-21,0,0,0,0,0,0,0,0,0
259,2026-01-22,0,0,0,0,0,0,0,0,0
259,2026-01-23,0,0,0,0,0,0,0,0,0
259,2026-01-24,0,0,0,0,0,0,0,0,0
259,2026-01-25,3,3,3,0,2,1,0,0,0
259,2026-01-26,3,6,3,0,0,2,0,1,0
259,2026-01-27,5,11,3,2,1,1,2,1,0
259,2026-01-28,4,15,3,1,2,1,0,0,1
259,2026-01-29,1,16,1,0,0,1,0,0,0
259,2026-01-30,0,16,0,0,0,0,0,0,0
259,2026-01-31,2,18,2,0,0,2,0,0,0
259,2026-02-01,3,21,3,0,0,3,0,0,0
259,2026-02-02,1,22,0,1,0,0,1,0,0
259,2026-02-03,1,23,1,0,1,0,0,0,0
259,2026-02-04,4,27,4,0,0,2,0,2,0
259,2026-02-05,4,31,3,1,0,3,1,0,0
259,2026-02-06,2,33,2,0,2,0,0,0,0
259,2026-02-07,1,34,0,1,0,0,1,0,0
259,2026-02-08,1,35,1,0,0,1,0,0,0
259,2026-02-09,1,36,1,0,0,1,0,0,0
259,2026-02-10,2,38,1,1,0,0,0,1,1
260,2026-01-14,0,0,0,0,0,0,0,0,0
260,2026-01-15,0,0,0,0,0,0,0,0,0
260,2026-01-16,0,0,0,0,0,0,0,0,0
260,2026-01-17,0,0,0,0,0,0,0,0,0
260,2026-01-18,0,0,0,0,0,0,0,0,0
260,2026-01-19,0,0,0,0,0,0,0,0,0
260,2026-01-20,0,0,0,0,0,0,0,0,0
260,2026-01-21,0,0,0,0,0,0,0,0,0
260,2026-01-22,0,0,0,0,0,0,0,0,0
260,2026-01-23,0,0,0,0,0,0,0,0,0
260,2026-01-24,0,0,0,0,0,0,0,0,0
260,2026-01-25,2,2,2,0,1,1,0,0,0
260,2026-01-26,3,5,3,0,1,2,0,0,0
260,2026-01-27,2,7,1,1,0,1,1,0,0
260,2026-01-28,1,8,1,0,0,1,0,0,0
260,2026-01-29,2,10,2,0,1,1,0,0,0
260,2026-01-30,6,16,4,2,1,2,1,1,1
260,2026-01-31,1,17,1,0,0,1,0,0,0
260,2026-02-01,2,19,2,0,1,1,0,0,0
260,2026-02-02,0,19,0,0,0,0,0,0,0
260,2026-02-03,1,20,1,0,0,1,0,0,0
260,2026-02-04,0,20,0,0,0,0,0,0,0
260,2026-02-05,2,22,2,0,0,2,0,0,0
260,2026-02-06,3,25,3,0,1,2,0,0,0
260,2026-02-07,2,27,2,0,0,2,0,0,0
260,2026-02-08,1,28,1,0,1,0,0,0,0
260,2026-02-09,1,29,1,0,0,0,0,1,0
260,2026-02-10,1,30,1,0,0,0,0,1,0
261,2026-01-14,0,0,0,0,0,0,0,0,0
261,2026-01-15,0,0,0,0,0,0,0,0,0
261,2026-01-16,0,0,0,0,0,0,0,0,0
261,2026-01-17,0,0,0,0,0,0,0,0,0
261,2026-01-18,0,0,0,0,0,0,0,0,0
261,2026-01-19,0,0,0,0,0,0,0,0,0
261,2026-01-20,0,0,0,0,0,0,0,0,0
261,2026-01-21,0,0,0,0,0,0,0,0,0
261,2026-01-22,0,0,0,0,0,0,0,0,0
261,2026-01-23,0,0,0,0,0,0,0,0,0
261,2026-01-24,0,0,0,0,0,0,0,0,0
261,2026-01-25,4,4,4,0,2,1,0,1,0
261,2026-01-26,3,7,2,1,0,2,1,0,0
261,2026-01-27,4,11,4,0,2,1,0,1,0
261,2026-01-28,3,14,2,1,1,1,1,0,0
261,2026-01-29,7,21,6,1,1,5,1,0,0
261,2026-01-30,1,22,0,1,0,0,1,0,0
261,2026-01-31,4,26,4,0,0,3,0,1,0
261,2026-02-01,3,29,2,1,2,0,1,0,0
261,2026-02-02,5,34,5,0,2,2,0,1,0
261,2026-02-03,1,35,1,0,0,1,0,0,0
261,2026-02-04,1,36,1,0,0,0,0,1,0
261,2026-02-05,5,41,5,0,1,3,0,1,0
261,2026-02-06,5,46,4,1,0,2,1,2,0
261,2026-02-07,1,47,1,0,0,1,0,0,0
261,2026-02-08,4,51,4,0,0,4,0,0,0
261,2026-02-09,4,55,3,1,1,1,1,1,0
261,2026-02-10,1,56,1,0,0,1,0,0,0
262,2026-01-14,0,0,0,0,0,0,0,0,0
262,2026-01-15,0,0,0,0,0,0,0,0,0
262,2026-01-16,0,0,0,0,0,0,0,0,0
262,2026-01-17,0,0,0,0,0,0,0,0,0
262,2026-01-18,0,0,0,0,0,0,0,0,0
262,2026-01-19,0,0,0,0,0,0,0,0,0
262,2026-01-20,0,0,0,0,0,0,0,0,0
262,2026-01-21,0,0,0,0,0,0,0,0,0
262,2026-01-22,0,0,0,0,0,0,0,0,0
262,2026-01-23,0,0,0,0,0,0,0,0,0
262,2026-01-24,0,0,0,0,0,0,0,0,0
262,2026-01-25,2,2,0,2,0,0,2,0,0
262,2026-01-26,3,5,3,0,1,2,0,0,0
262,2026-01-27,1,6,1,0,0,1,0,0,0
262,2026-01-28,2,8,2,0,1,1,0,0,0
262,2026-01-29,2,10,1,1,0,1,0,0,1
262,2026-01-30,1,11,1,0,0,0,0,1,0
262,2026-01-31,4,15,4,0,1,3,0,0,0
262,2026-02-01,0,15,0,0,0,0,0,0,0
262,2026-02-02,3,18,3,0,0,3,0,0,0
262,2026-02-03,1,19,1,0,0,1,0,0,0
262,2026-02-04,5,24,4,1,1,3,0,0,1
262,2026-02-05,2,26,2,0,1,1,0,0,0
262,2026-02-06,1,27,1,0,0,1,0,0,0
262,2026-02-07,1,28,1,0,0,1,0,0,0
262,2026-02-08,4,32,4,0,2,1,0,1,0
262,2026-02-09,1,33,1,0,0,1,0,0,0
262,2026-02-10,1,34,1,0,0,1,0,0,0
263,2026-01-14,0,0,0,0,0,0,0,0,0
263,2026-01-15,0,0,0,0,0,0,0,0,0
263,2026-01-16,0,0,0,0,0,0,0,0,0
263,2026-01-17,0,0,0,0,0,0,0,0,0
263,2026-01-18,0,0,0,0,0,0,0,0,0
263,2026-01-19,0,0,0,0,0,0,0,0,0
263,2026-01-20,0,0,0,0,0,0,0,0,0
263,2026-01-21,0,0,0,0,0,0,0,0,0
263,2026-01-22,0,0,0,0,0,0,0,0,0
263,2026-01-23,0,0,0,0,0,0,0,0,0
263,2026-01-24,0,0,0,0,0,0,0,0,0
263,2026-01-25,3,3,2,1,0,2,1,0,0
263,2026-01-26,3,6,2,1,0,2,1,0,0
263,2026-01-27,4,10,4,0,0,4,0,0,0
263,2026-01-28,1,11,1,0,0,1,0,0,0
263,2026-01-29,3,14,3,0,1,1,0,1,0
263,2026-01-30,4,18,4,0,2,2,0,0,0
263,2026-01-31,4,22,3,1,1,1,0,1,1
263,2026-02-01,2,24,2,0,1,1,0,0,0
263,2026-02-02,3,27,3,0,1,2,0,0,0
263,2026-02-03,1,28,1,0,0,1,0,0,0
263,2026-02-04,0,28,0,0,0,0,0,0,0
263,2026-02-05,3,31,3,0,0,2,0,1,0
263,2026-02-06,0,31,0,0,0,0,0,0,0
263,2026-02-07,2,33,2,0,0,2,0,0,0
263,2026-02-08,0,33,0,0,0,0,0,0,0
263,2026-02-09,1,34,1,0,0,1,0,0,0
263,2026-02-10,3,37,2,1,0,2,1,0,0
264,2026-01-14,0,0,0,0,0,0,0,0,0
264,2026-01-15,0,0,0,0,0,0,0,0,0
264,2026-01-16,0,0,0,0,0,0,0,0,0
264,2026-01-17,0,0,0,0,0,0,0,0,0
264,2026-01-18,0,0,0,0,0,0,0,0,0
264,2026-01-19,0,0,0,0,0,0,0,0,0
264,2026-01-20,0,0,0,0,0,0,0,0,0
264,2026-01-21,0,0,0,0,0,0,0,0,0
264,2026-01-22,0,0,0,0,0,0,0,0,0
264,2026-01-23,0,0,0,0,0,0,0,0,0
264,2026-01-24,0,0,0,0,0,0,0,0,0
264,2026-01-25,4,4,3,1,1,2,1,0,0
264,2026-01-26,2,6,2,0,0,2,0,0,0
264,2026-01-27,7,13,3,4,0,3,4,0,0
264,2026-01-28,2,15,2,0,1,1,0,0,0
264,2026-01-29,6,21,5,1,1,3,0,1,1
264,2026-01-30,3,24,3,0,1,2,0,0,0
264,2026-01-31,1,25,1,0,0,1,0,0,0
264,2026-02-01,1,26,1,0,0,1,0,0,0
264,2026-02-02,7,33,3,4,1,1,4,1,0
264,2026-02-03,5,38,2,3,0,2,2,0,1
264,2026-02-04,2,40,1,1,0,1,1,0,0
264,2026-02-05,0,40,0,0,0,0,0,0,0
264,2026-02-06,3,43,3,0,1,1,0,1,0
264,2026-02-07,2,45,2,0,2,0,0,0,0
264,2026-02-08,3,48,2,1,1,1,1,0,0
264,2026-02-09,2,50,2,0,1,1,0,0,0
264,2026-02-10,0,50,0,0,0,0,0,0,0
265,2026-01-14,0,0,0,0,0,0,0,0,0
265,2026-01-15,0,0,0,0,0,0,0,0,0
265,2026-01-16,0,0,0,0,0,0,0,0,0
265,2026-01-17,0,0,0,0,0,0,0,0,0
265,2026-01-18,0,0,0,0,0,0,0,0,0
265,2026-01-19,0,0,0,0,0,0,0,0,0
265,2026-01-20,0,0,0,0,0,0,0,0,0
265,2026-01-21,0,0,0,0,0,0,0,0,0
265,2026-01-22,0,0,0,0,0,0,0,0,0
265,2026-01-23,0,0,0,0,0,0,0,0,0
265,2026-01-24,0,0,0,0,0,0,0,0,0
265,2026-01-25,4,4,4,0,3,1,0,0,0
265,2026-01-26,5,9,4,1,0,3,0,1,1
265,2026-01-27,3,12,2,1,0,1,0,1,1
265,2026-01-28,3,15,2,1,1,1,1,0,0
265,2026-01-29,5,20,5,0,2,3,0,0,0
265,2026-01-30,1,21,1,0,1,0,0,0,0
265,2026-01-31,3,24,2,1,2,0,1,0,0
265,2026-02-01,1,25,1,0,0,1,0,0,0
265,2026-02-02,7,32,7,0,0,7,0,0,0
265,2026-02-03,6,38,4,2,3,1,1,0,1
265,2026-02-04,6,44,5,1,2,3,1,0,0
265,2026-02-05,4,48,4,0,2,2,0,0,0
265,2026-02-06,4,52,4,0,1,3,0,0,0
265,2026-02-07,5,57,2,3,0,1,1,1,2
265,2026-02-08,5,62,3,2,2,1,2,0,0
265,2026-02-09,3,65,2,1,1,1,1,0,0
265,2026-02-10,3,68,3,0,1,2,0,0,0
266,2026-01-14,0,0,0,0,0,0,0,0,0
266,2026-01-15,0,0,0,0,0,0,0,0,0
266,2026-01-16,0,0,0,0,0,0,0,0,0
266,2026-01-17,0,0,0,0,0,0,0,0,0
266,2026-01-18,0,0,0,0,0,0,0,0,0
266,2026-01-19,0,0,0,0,0,0,0,0,0
266,2026-01-20,0,0,0,0,0,0,0,0,0
266,2026-01-21,0,0,0,0,0,0,0,0,0
266,2026-01-22,0,0,0,0,0,0,0,0,0
266,2026-01-23,0,0,0,0,0,0,0,0,0
266,2026-01-24,0,0,0,0,0,0,0,0,0
266,2026-01-25,4,4,2,2,1,1,2,0,0
266,2026-01-26,4,8,4,0,1,3,0,0,0
266,2026-01-27,3,11,2,1,1,1,1,0,0
266,2026-01-28,2,13,2,0,1,1,0,0,0
266,2026-01-29,0,13,0,0,0,0,0,0,0
266,2026-01-30,1,14,0,1,0,0,1,0,0
266,2026-01-31,4,18,3,1,2,0,1,1,0
266,2026-02-01,3,21,3,0,2,1,0,0,0
266,2026-02-02,0,21,0,0,0,0,0,0,0
266,2026-02-03,1,22,0,1,0,0,1,0,0
266,2026-02-04,0,22,0,0,0,0,0,0,0
266,2026-02-05,1,23,1,0,0,0,0,1,0
266,2026-02-06,3,26,3,0,2,1,0,0,0
266,2026-02-07,5,31,5,0,2,1,0,2,0
266,2026-02-08,3,34,2,1,2,0,1,0,0
266,2026-02-09,1,35,1,0,0,1,0,0,0
266,2026-02-10,0,35,0,0,0,0,0,0,0
267,2026-01-14,0,0,0,0,0,0,0,0,0
267,2026-01-15,0,0,0,0,0,0,0,0,0
267,2026-01-16,0,0,0,0,0,0,0,0,0
267,2026-01-17,0,0,0,0,0,0,0,0,0
267,2026-01-18,0,0,0,0,0,0,0,0,0
267,2026-01-19,0,0,0,0,0,0,0,0,0
267,2026-01-20,0,0,0,0,0,0,0,0,0
267,2026-01-21,0,0,0,0,0,0,0,0,0
267,2026-01-22,0,0,0,0,0,0,0,0,0
267,2026-01-23,0,0,0,0,0,0,0,0,0
267,2026-01-24,0,0,0,0,0,0,0,0,0
267,2026-01-25,3,3,3,0,1,2,0,0,0
267,2026-01-26,3,6,3,0,0,3,0,0,0
267,2026-01-27,1,7,1,0,0,1,0,0,0
267,2026-01-28,0,7,0,0,0,0,0,0,0
267,2026-01-29,4,11,2,2,0,2,0,0,2
267,2026-01-30,3,14,2,1,1,1,1,0,0
267,2026-01-31,3,17,2,1,1,1,1,0,0
267,2026-02-01,0,17,0,0,0,0,0,0,0
267,2026-02-02,2,19,2,0,1,1,0,0,0
267,2026-02-03,0,19,0,0,0,0,0,0,0
267,2026-02-04,2,21,2,0,0,1,0,1,0
267,2026-02-05,2,23,0,2,0,0,2,0,0
267,2026-02-06,1,24,1,0,1,0,0,0,0
267,2026-02-07,0,24,0,0,0,0,0,0,0
267,2026-02-08,1,25,1,0,0,1,0,0,0
267,2026-02-09,1,26,1,0,0,1,0,0,0
267,2026-02-10,0,26,0,0,0,0,0,0,0
268,2026-01-14,0,0,0,0,0,0,0,0,0
268,2026-01-15,0,0,0,0,0,0,0,0,0
268,2026-01-16,0,0,0,0,0,0,0,0,0
268,2026-01-17,0,0,0,0,0,0,0,0,0
268,2026-01-18,0,0,0,0,0,0,0,0,0
268,2026-01-19,0,0,0,0,0,0,0,0,0
268,2026-01-20,0,0,0,0,0,0,0,0,0
268,2026-01-21,0,0,0,0,0,0,0,0,0
268,2026-01-22,0,0,0,0,0,0,0,0,0
268,2026-01-23,0,0,0,0,0,0,0,0,0
268,2026-01-24,0,0,0,0,0,0,0,0,0
268,2026-01-25,2,2,1,1,0,1,1,0,0
268,2026-01-26,0,2,0,0,0,0,0,0,0
268,2026-01-27,3,5,3,0,1,2,0,0,0
268,2026-01-28,2,7,1,1,1,0,1,0,0
268,2026-01-29,3,10,2,1,1,1,1,0,0
268,2026-01-30,4,14,2,2,2,0,2,0,0
268,2026-01-31,7,21,5,2,3,2,1,0,1
268,2026-02-01,3,24,3,0,1,2,0,0,0
268,2026-02-02,2,26,2,0,1,1,0,0,0
268,2026-02-03,1,27,0,1,0,0,1,0,0
268,2026-02-04,0,27,0,0,0,0,0,0,0
268,2026-02-05,1,28,1,0,0,1,0,0,0
268,2026-02-06,5,33,4,1,2,2,0,0,1
268,2026-02-07,1,34,0,1,0,0,0,0,1
268,2026-02-08,1,35,0,1,0,0,1,0,0
268,2026-02-09,0,35,0,0,0,0,0,0,0
268,2026-02-10,1,36,1,0,1,0,0,0,0
269,2026-01-14,0,0,0,0,0,0,0,0,0
269,2026-01-15,0,0,0,0,0,0,0,0,0
269,2026-01-16,0,0,0,0,0,0,0,0,0
269,2026-01-17,0,0,0,0,0,0,0,0,0
269,2026-01-18,0,0,0,0,0,0,0,0,0
269,2026-01-19,0,0,0,0,0,0,0,0,0
269,2026-01-20,0,0,0,0,0,0,0,0,0
269,2026-01-21,0,0,0,0,0,0,0,0,0
269,2026-01-22,0,0,0,0,0,0,0,0,0
269,2026-01-23,0,0,0,0,0,0,0,0,0
269,2026-01-24,0,0,0,0,0,0,0,0,0
269,2026-01-25,1,1,1,0,1,0,0,0,0
269,2026-01-26,2,3,1,1,0,1,0,0,1
269,2026-01-27,0,3,0,0,0,0,0,0,0
269,2026-01-28,0,3,0,0,0,0,0,0,0
269,2026-01-29,1,4,1,0,0,1,0,0,0
269,2026-01-30,1,5,1,0,0,1,0,0,0
269,2026-01-31,2,7,2,0,1,1,0,0,0
269,2026-02-01,2,9,2,0,1,1,0,0,0
269,2026-02-02,2,11,1,1,0,1,1,0,0
269,2026-02-03,0,11,0,0,0,0,0,0,0
269,2026-02-04,1,12,1,0,0,1,0,0,0
269,2026-02-05,1,13,1,0,1,0,0,0,0
269,2026-02-06,0,13,0,0,0,0,0,0,0
269,2026-02-07,5,18,5,0,0,4,0,1,0
269,2026-02-08,2,20,0,2,0,0,2,0,0
269,2026-02-09,2,22,2,0,0,1,0,1,0
269,2026-02-10,0,22,0,0,0,0,0,0,0
270,2026-01-14,0,0,0,0,0,0,0,0,0
270,2026-01-15,0,0,0,0,0,0,0,0,0
270,2026-01-16,0,0,0,0,0,0,0,0,0
270,2026-01-17,0,0,0,0,0,0,0,0,0
270,2026-01-18,0,0,0,0,0,0,0,0,0
270,2026-01-19,0,0,0,0,0,0,0,0,0
270,2026-01-20,0,0,0,0,0,0,0,0,0
270,2026-01-21,0,0,0,0,0,0,0,0,0
270,2026-01-22,0,0,0,0,0,0,0,0,0
270,2026-01-23,0,0,0,0,0,0,0,0,0
270,2026-01-24,0,0,0,0,0,0,0,0,0
270,2026-01-25,1,1,1,0,0,1,0,0,0
270,2026-01-26,3,4,3,0,1,2,0,0,0
270,2026-01-27,1,5,1,0,1,0,0,0,0
270,2026-01-28,1,6,1,0,0,1,0,0,0
270,2026-01-29,1,7,0,1,0,0,1,0,0
270,2026-01-30,3,10,2,1,2,0,1,0,0
270,2026-01-31,5,15,3,2,2,1,1,0,1
270,2026-02-01,6,21,3,3,3,0,3,0,0
270,2026-02-02,4,25,3,1,1,2,1,0,0
270,2026-02-03,4,29,4,0,2,2,0,0,0
270,2026-02-04,2,31,1,1,0,1,1,0,0
270,2026-02-05,3,34,3,0,2,1,0,0,0
270,2026-02-06,3,37,2,1,1,1,1,0,0
270,2026-02-07,2,39,2,0,1,1,0,0,0
270,2026-02-08,3,42,3,0,0,3,0,0,0
270,2026-02-09,2,44,1,1,0,0,1,1,0
270,2026-02-10,6,50,5,1,2,3,1,0,0
271,2026-01-14,0,0,0,0,0,0,0,0,0
271,2026-01-15,0,0,0,0,0,0,0,0,0
271,2026-01-16,0,0,0,0,0,0,0,0,0
271,2026-01-17,0,0,0,0,0,0,0,0,0
271,2026-01-18,0,0,0,0,0,0,0,0,0
271,2026-01-19,0,0,0,0,0,0,0,0,0
271,2026-01-20,0,0,0,0,0,0,0,0,0
271,2026-01-21,0,0,0,0,0,0,0,0,0
271,2026-01-22,0,0,0,0,0,0,0,0,0
271,2026-01-23,0,0,0,0,0,0,0,0,0
271,2026-01-24,0,0,0,0,0,0,0,0,0
271,2026-01-25,4,4,1,3,0,1,3,0,0
271,2026-01-26,5,9,3,2,0,3,2,0,0
271,2026-01-27,8,17,6,2,1,4,2,1,0
271,2026-01-28,2,19,1,1,0,1,1,0,0
271,2026-01-29,5,24,4,1,1,2,1,1,0
271,2026-01-30,3,27,2,1,0,2,1,0,0
271,2026-01-31,2,29,1,1,0,1,0,0,1
271,2026-02-01,3,32,3,0,1,1,0,1,0
271,2026-02-02,4,36,2,2,1,1,2,0,0
271,2026-02-03,3,39,2,1,0,2,1,0,0
271,2026-02-04,5,44,4,1,1,3,1,0,0
271,2026-02-05,4,48,2,2,0,2,0,0,2
271,2026-02-06,4,52,4,0,1,3,0,0,0
271,2026-02-07,3,55,3,0,1,2,0,0,0
271,2026-02-08,4,59,4,0,3,1,0,0,0
271,2026-02-09,5,64,3,2,0,3,1,0,1
271,2026-02-10,3,67,3,0,2,1,0,0,0
272,2026-01-14,0,0,0,0,0,0,0,0,0
272,2026-01-15,0,0,0,0,0,0,0,0,0
272,2026-01-16,0,0,0,0,0,0,0,0,0
272,2026-01-17,0,0,0,0,0,0,0,0,0
272,2026-01-18,0,0,0,0,0,0,0,0,0
272,2026-01-19,0,0,0,0,0,0,0,0,0
272,2026-01-20,0,0,0,0,0,0,0,0,0
272,2026-01-21,0,0,0,0,0,0,0,0,0
272,2026-01-22,0,0,0,0,0,0,0,0,0
272,2026-01-23,0,0,0,0,0,0,0,0,0
272,2026-01-24,0,0,0,0,0,0,0,0,0
272,2026-01-25,11,11,6,5,3,3,4,0,1
272,2026-01-26,8,19,5,3,3,2,3,0,0
272,2026-01-27,3,22,2,1,0,2,0,0,1
272,2026-01-28,8,30,7,1,1,5,1,1,0
272,2026-01-29,5,35,2,3,0,2,2,0,1
272,2026-01-30,1,36,0,1,0,0,1,0,0
272,2026-01-31,2,38,2,0,0,2,0,0,0
272,2026-02-01,4,42,4,0,2,2,0,0,0
272,2026-02-02,5,47,2,3,0,1,3,1,0
272,2026-02-03,4,51,4,0,2,2,0,0,0
272,2026-02-04,4,55,4,0,1,3,0,0,0
272,2026-02-05,3,58,2,1,1,1,0,0,1
272,2026-02-06,3,61,2,1,0,2,1,0,0
272,2026-02-07,4,65,2,2,0,2,0,0,2
272,2026-02-08,5,70,5,0,0,5,0,0,0
272,2026-02-09,4,74,3,1,0,3,0,0,1
272,2026-02-10,4,78,3,1,2,1,1,0,0
273,2026-01-14,0,0,0,0,0,0,0,0,0
273,2026-01-15,0,0,0,0,0,0,0,0,0
273,2026-01-16,0,0,0,0,0,0,0,0,0
273,2026-01-17,0,0,0,0,0,0,0,0,0
273,2026-01-18,0,0,0,0,0,0,0,0,0
273,2026-01-19,0,0,0,0,0,0,0,0,0
273,2026-01-20,0,0,0,0,0,0,0,0,0
273,2026-01-21,0,0,0,0,0,0,0,0,0
273,2026-01-22,0,0,0,0,0,0,0,0,0
273,2026-01-23,0,0,0,0,0,0,0,0,0
273,2026-01-24,0,0,0,0,0,0,0,0,0
273,2026-01-25,3,3,3,0,0,3,0,0,0
273,2026-01-26,4,7,3,1,0,3,1,0,0
273,2026-01-27,6,13,6,0,1,5,0,0,0
273,2026-01-28,1,14,1,0,0,1,0,0,0
273,2026-01-29,5,19,5,0,1,1,0,3,0
273,2026-01-30,3,22,3,0,2,0,0,1,0
273,2026-01-31,1,23,1,0,0,1,0,0,0
273,2026-02-01,2,25,2,0,0,1,0,1,0
273,2026-02-02,0,25,0,0,0,0,0,0,0
273,2026-02-03,7,32,5,2,2,2,2,1,0
273,2026-02-04,3,35,3,0,0,3,0,0,0
273,2026-02-05,1,36,1,0,1,0,0,0,0
273,2026-02-06,0,36,0,0,0,0,0,0,0
273,2026-02-07,4,40,4,0,1,1,0,2,0
273,2026-02-08,1,41,1,0,0,1,0,0,0
273,2026-02-09,3,44,2,1,0,1,1,1,0
273,2026-02-10,3,47,3,0,0,3,0,0,0
274,2026-01-14,0,0,0,0,0,0,0,0,0
274,2026-01-15,0,0,0,0,0,0,0,0,0
274,2026-01-16,0,0,0,0,0,0,0,0,0
274,2026-01-17,0,0,0,0,0,0,0,0,0
274,2026-01-18,0,0,0,0,0,0,0,0,0
274,2026-01-19,0,0,0,0,0,0,0,0,0
274,2026-01-20,0,0,0,0,0,0,0,0,0
274,2026-01-21,0,0,0,0,0,0,0,0,0
274,2026-01-22,0,0,0,0,0,0,0,0,0
274,2026-01-23,0,0,0,0,0,0,0,0,0
274,2026-01-24,0,0,0,0,0,0,0,0,0
274,2026-01-25,2,2,1,1,0,1,0,0,1
274,2026-01-26,2,4,1,1,0,1,1,0,0
274,2026-01-27,3,7,3,0,0,1,0,2,0
274,2026-01-28,2,9,2,0,1,1,0,0,0
274,2026-01-29,3,12,3,0,2,1,0,0,0
274,2026-01-30,5,17,4,1,2,2,1,0,0
274,2026-01-31,1,18,1,0,0,1,0,0,0
274,2026-02-01,3,21,3,0,0,3,0,0,0
274,2026-02-02,4,25,4,0,1,3,0,0,0
274,2026-02-03,3,28,2,1,1,0,1,1,0
274,2026-02-04,2,30,1,1,0,0,0,1,1
274,2026-02-05,2,32,2,0,0,1,0,1,0
